Order_ID,Order_Date,Customer_ID,Segment,Region,Ship_Mode,order_revenue
CA-2018-121468,2018-11-19,KD-16345,Consumer,West,First Class,31968
CA-2018-121489,2018-08-21,CM-11815,Corporate,West,Second Class,449280
CA-2018-121503,2018-07-03,FH-14275,Corporate,Central,Second Class,871028
CA-2018-121538,2018-11-28,RH-19495,Consumer,West,First Class,88768
CA-2018-121580,2018-05-29,ML-17410,Consumer,Central,Standard Class,52279
CA-2018-121615,2018-11-03,DL-12925,Consumer,Central,Standard Class,2874
CA-2018-121643,2018-05-18,AB-10105,Consumer,West,First Class,344704
CA-2018-121678,2018-11-16,BM-11650,Corporate,East,Second Class,1824
CA-2018-121706,2018-02-26,BM-11140,Consumer,West,Standard Class,35679
CA-2018-121741,2018-12-26,YC-21895,Corporate,Central,Same Day,75068
CA-2018-121790,2018-01-30,LP-17095,Consumer,Central,Standard Class,2085055
CA-2018-121804,2018-03-03,LP-17095,Consumer,South,Standard Class,728
CA-2018-121818,2018-11-20,JH-15430,Consumer,South,First Class,52696
CA-2018-121839,2018-09-24,MH-18115,Home Office,East,Standard Class,1169694
CA-2018-121853,2018-09-23,DB-13660,Consumer,West,Standard Class,623216
CA-2018-121888,2018-09-15,CL-11890,Consumer,East,Second Class,108169
CA-2018-121909,2018-07-31,EA-14035,Corporate,East,Standard Class,54816
CA-2018-122007,2018-03-18,JK-15325,Corporate,West,Second Class,9086
CA-2018-122028,2018-08-18,CK-12205,Consumer,East,Standard Class,10782
CA-2018-122035,2018-07-20,EM-13825,Corporate,Central,Standard Class,106511
CA-2018-122056,2018-06-13,PG-18895,Consumer,South,Standard Class,18186
CA-2018-122077,2018-05-19,JF-15295,Consumer,Central,Standard Class,109208
CA-2018-122105,2018-06-24,CJ-12010,Consumer,West,Standard Class,9592
CA-2018-122112,2018-09-25,CA-11965,Corporate,East,Standard Class,24448
CA-2018-122154,2018-04-09,SA-20830,Consumer,South,First Class,28419
CA-2018-122175,2018-05-12,CA-12775,Consumer,East,Second Class,5792
CA-2018-122196,2018-09-22,CA-12265,Consumer,East,First Class,39198
CA-2018-122280,2018-09-10,SH-20395,Consumer,East,Same Day,1876
CA-2018-122308,2018-03-24,MV-17485,Consumer,East,Standard Class,271764
CA-2018-122364,2018-09-24,FA-14230,Corporate,West,Standard Class,59220
CA-2018-122490,2018-11-13,TT-21070,Consumer,West,Standard Class,3003083
CA-2018-122504,2018-11-07,DB-13270,Home Office,West,Second Class,767541
CA-2018-122539,2018-12-01,SC-20305,Consumer,East,Standard Class,422909
CA-2018-122595,2018-12-14,GM-14455,Home Office,Central,Standard Class,235276
CA-2018-122644,2018-11-12,SF-20965,Corporate,East,Standard Class,29392
CA-2018-122693,2018-02-19,NH-18610,Corporate,South,Second Class,124586
CA-2018-122700,2018-11-26,LT-17110,Consumer,East,Standard Class,220752
CA-2018-122707,2018-04-16,EB-13750,Corporate,South,First Class,50322
CA-2018-122735,2018-04-12,BD-11320,Consumer,East,Second Class,4293
CA-2018-122763,2018-03-20,HG-14845,Consumer,Central,Same Day,330768
CA-2018-122770,2018-12-13,EP-13915,Consumer,West,Standard Class,26152
CA-2018-122798,2018-12-28,SV-20935,Consumer,West,Standard Class,12253
CA-2018-122945,2018-11-16,MB-18085,Consumer,West,Standard Class,1731
CA-2018-122987,2018-08-16,SJ-20215,Consumer,South,Same Day,80564
CA-2018-122994,2018-02-06,MV-17485,Consumer,South,First Class,35997
CA-2018-123001,2018-09-02,AW-10840,Consumer,West,Standard Class,201752
CA-2018-123022,2018-09-03,SC-20050,Home Office,West,Standard Class,36753
CA-2018-123029,2018-09-30,BT-11530,Home Office,West,Second Class,15998
CA-2018-123036,2018-09-10,HA-14905,Consumer,East,Standard Class,296952
CA-2018-123043,2018-08-24,AH-10195,Corporate,East,Standard Class,28416
CA-2018-123071,2018-12-03,CC-12550,Consumer,Central,First Class,10368
CA-2018-123085,2018-03-03,EJ-13720,Consumer,West,Standard Class,275296
CA-2018-123134,2018-05-02,DW-13585,Corporate,East,Standard Class,12993
CA-2018-123239,2018-07-27,MG-18145,Consumer,South,Second Class,91032
CA-2018-123246,2018-10-17,AJ-10960,Consumer,West,Second Class,1064
CA-2018-123351,2018-09-21,KT-16480,Consumer,South,Standard Class,8048
CA-2018-123372,2018-11-28,DG-13300,Corporate,East,Standard Class,205985
CA-2018-123491,2018-10-30,JK-15205,Consumer,West,Standard Class,262379
CA-2018-123624,2018-11-13,SE-20110,Consumer,West,Second Class,8295
CA-2018-123638,2018-06-27,MA-17995,Home Office,East,Standard Class,191646
CA-2018-123659,2018-02-10,MN-17935,Consumer,East,First Class,2312
CA-2018-123687,2018-05-26,KC-16675,Corporate,South,First Class,23420
CA-2018-123701,2018-11-24,PG-18820,Consumer,West,First Class,2776
CA-2018-123778,2018-09-23,BS-11755,Consumer,West,Standard Class,41920
CA-2018-123967,2018-11-01,SF-20200,Consumer,West,Second Class,269074
CA-2018-123981,2018-10-02,RW-19630,Corporate,East,Standard Class,6599
CA-2018-124086,2018-02-10,MP-18175,Home Office,West,Standard Class,203983
CA-2018-124114,2018-03-02,RS-19765,Corporate,Central,Same Day,556
CA-2018-124191,2018-06-12,TS-21610,Consumer,Central,Second Class,8856
CA-2018-124205,2018-09-15,TC-21145,Corporate,East,Standard Class,99560
CA-2018-124261,2018-11-14,JE-15715,Consumer,West,Standard Class,3424
CA-2018-124296,2018-12-24,CS-12355,Consumer,South,Standard Class,71285
CA-2018-124401,2018-09-07,RD-19900,Consumer,West,Standard Class,283712
CA-2018-124436,2018-03-19,SA-20830,Consumer,West,Second Class,114929
CA-2018-124576,2018-08-01,HK-14890,Corporate,West,Second Class,54896
CA-2018-124597,2018-04-30,AS-10630,Home Office,South,Standard Class,32088
CA-2018-124674,2018-11-17,JB-16000,Consumer,Central,Standard Class,3277328
CA-2018-124716,2018-03-27,BD-11560,Home Office,West,Standard Class,16858
CA-2018-124744,2018-06-21,EH-14125,Home Office,East,Standard Class,46232
CA-2018-124765,2018-11-25,HZ-14950,Consumer,South,Standard Class,72392
CA-2018-124828,2018-07-03,YS-21880,Corporate,South,First Class,9552
CA-2018-124898,2018-09-11,DB-12910,Home Office,South,Standard Class,18466
CA-2018-124940,2018-02-21,DK-13090,Consumer,Central,Standard Class,47904
CA-2018-125101,2018-03-06,SH-19975,Corporate,West,Second Class,6778
CA-2018-125115,2018-04-10,RD-19930,Consumer,Central,Same Day,106104
CA-2018-125199,2018-10-19,HM-14860,Corporate,East,Standard Class,435200
CA-2018-125269,2018-04-24,AF-10870,Consumer,Central,Standard Class,73827
CA-2018-125290,2018-11-06,CC-12430,Home Office,Central,Second Class,2777
CA-2018-125367,2018-07-23,NM-18445,Home Office,East,Standard Class,1392
CA-2018-125381,2018-04-25,SG-20605,Consumer,West,Second Class,10797
CA-2018-125388,2018-10-19,MP-17965,Corporate,East,Standard Class,5983
CA-2018-125451,2018-10-23,AH-10075,Corporate,East,First Class,904309
CA-2018-125472,2018-05-30,BD-11725,Consumer,South,First Class,25386
CA-2018-125640,2018-07-25,DD-13570,Consumer,East,Standard Class,3304
CA-2018-125745,2018-06-30,DV-13045,Corporate,South,Standard Class,1952
CA-2018-125752,2018-07-31,EH-14125,Home Office,South,Standard Class,41424
CA-2018-125878,2018-02-25,MH-18025,Consumer,Central,Standard Class,1788
CA-2018-125913,2018-01-16,JO-15145,Corporate,West,Same Day,402464
CA-2018-125990,2018-10-19,JS-16030,Consumer,West,Standard Class,39624
CA-2018-126046,2018-11-03,JC-16105,Corporate,South,Standard Class,1239
CA-2018-126067,2018-08-28,KN-16705,Home Office,West,Standard Class,159467
CA-2018-126074,2018-10-02,RF-19735,Consumer,Central,Standard Class,27565
CA-2018-126123,2018-10-14,AG-10765,Home Office,Central,Standard Class,40852
CA-2018-126144,2018-07-31,GM-14680,Consumer,East,Standard Class,285576
CA-2018-126221,2018-12-30,CC-12430,Home Office,Central,Standard Class,2093
CA-2018-126242,2018-11-19,MC-18100,Consumer,West,Standard Class,30688
CA-2018-126354,2018-02-03,SC-20380,Consumer,South,Standard Class,119178
CA-2018-126382,2018-06-03,HK-14890,Corporate,South,Standard Class,35168
CA-2018-126396,2018-09-08,AR-10345,Corporate,Central,Second Class,852
CA-2018-126438,2018-09-10,AR-10345,Corporate,East,First Class,1488
CA-2018-126536,2018-10-12,NK-18490,Home Office,West,First Class,10283
CA-2018-126550,2018-03-29,RD-19720,Consumer,Central,Second Class,814
CA-2018-126634,2018-03-30,AB-10165,Consumer,West,Second Class,942
CA-2018-126662,2018-07-17,AB-10255,Home Office,West,Standard Class,479984
CA-2018-126676,2018-09-29,FH-14365,Corporate,East,First Class,798
CA-2018-126718,2018-04-29,KT-16480,Consumer,East,Standard Class,491
CA-2018-126774,2018-04-15,SH-20395,Consumer,South,First Class,489
CA-2018-126788,2018-06-05,AB-10105,Consumer,Central,First Class,470376
CA-2018-126865,2018-12-05,NP-18325,Consumer,West,Second Class,9294
CA-2018-126914,2018-06-15,JE-15715,Consumer,South,Standard Class,776080
CA-2018-126928,2018-09-17,GZ-14470,Consumer,East,Standard Class,3885
CA-2018-126956,2018-08-21,GT-14710,Consumer,Central,Standard Class,5287
CA-2018-127026,2018-01-21,MH-18115,Home Office,Central,Standard Class,438563
CA-2018-127096,2018-09-15,CS-12400,Home Office,West,Second Class,300904
CA-2018-127117,2018-04-14,HM-14860,Corporate,East,Standard Class,7445
CA-2018-127180,2018-10-22,TA-21385,Home Office,East,First Class,11229902
CA-2018-127264,2018-04-03,SA-20830,Consumer,Central,First Class,7056
CA-2018-127285,2018-10-30,MM-18055,Consumer,West,Standard Class,102656
CA-2018-127306,2018-01-14,BH-11710,Consumer,South,Standard Class,169713
CA-2018-127313,2018-12-01,RA-19285,Consumer,East,First Class,45304
CA-2018-127397,2018-02-24,ES-14080,Corporate,East,Standard Class,25590
CA-2018-127432,2018-01-22,AD-10180,Home Office,West,Standard Class,418938
CA-2018-127460,2018-07-10,FG-14260,Home Office,Central,Standard Class,298464
CA-2018-127474,2018-02-03,RD-19810,Home Office,Central,Second Class,75184
CA-2018-127516,2018-12-28,EH-14005,Home Office,South,Standard Class,64784
CA-2018-127621,2018-03-03,RE-19450,Consumer,Central,Standard Class,2688
CA-2018-127656,2018-07-11,NW-18400,Consumer,Central,Standard Class,3032
CA-2018-127705,2018-06-02,AB-10255,Home Office,East,Standard Class,3041
CA-2018-127712,2018-08-31,MG-17890,Home Office,West,Standard Class,6208
CA-2018-127726,2018-09-11,SS-20410,Consumer,South,Second Class,19710
CA-2018-127782,2018-11-02,TH-21115,Corporate,East,Standard Class,40896
CA-2018-127803,2018-05-19,ND-18460,Corporate,South,Standard Class,2616
CA-2018-127922,2018-10-27,SH-19975,Corporate,Central,Standard Class,10032
CA-2018-127929,2018-12-23,FM-14215,Corporate,East,Standard Class,18195
CA-2018-128041,2018-09-01,RW-19540,Corporate,West,Same Day,31502
CA-2018-128076,2018-02-02,BO-11350,Corporate,West,Standard Class,264138
CA-2018-128160,2018-12-19,MM-17920,Consumer,West,Second Class,36672
CA-2018-128265,2018-11-17,VW-21775,Corporate,East,Second Class,124764
CA-2018-128300,2018-11-24,RS-19765,Corporate,South,Second Class,33575
CA-2018-128328,2018-08-05,PO-18865,Consumer,Central,Standard Class,21898
CA-2018-128335,2018-09-29,JA-15970,Consumer,East,Standard Class,7489
CA-2018-128363,2018-08-13,DC-12850,Consumer,South,Standard Class,2347754
CA-2018-128370,2018-09-10,FH-14275,Corporate,West,Same Day,369536
CA-2018-128426,2018-10-07,JK-15730,Consumer,Central,Standard Class,424
CA-2018-128475,2018-08-26,SC-20680,Home Office,South,Standard Class,7198
CA-2018-128629,2018-07-10,BP-11155,Consumer,South,Second Class,1884
CA-2018-128699,2018-12-03,ND-18370,Consumer,South,Second Class,47992
CA-2018-128734,2018-12-24,JL-15175,Home Office,West,Standard Class,850920
CA-2018-128755,2018-05-04,MK-18160,Consumer,South,Standard Class,60070
CA-2018-128769,2018-09-07,DM-12955,Corporate,South,Standard Class,81568
CA-2018-128783,2018-09-07,TG-21640,Consumer,Central,Same Day,12705
CA-2018-128853,2018-04-21,JM-15250,Consumer,East,First Class,90882
CA-2018-128944,2018-06-19,KH-16330,Corporate,East,Second Class,921228
CA-2018-128965,2018-04-17,PS-18760,Consumer,West,Standard Class,251806
CA-2018-129000,2018-11-25,SZ-20035,Home Office,Central,Second Class,50181
CA-2018-129021,2018-08-23,PO-18850,Consumer,South,Second Class,4582496
CA-2018-129028,2018-04-01,GB-14530,Corporate,South,First Class,12795
CA-2018-129294,2018-03-16,KD-16615,Corporate,West,Standard Class,117511
CA-2018-129357,2018-05-14,KB-16585,Corporate,West,Standard Class,44663
CA-2018-129378,2018-10-01,NS-18505,Consumer,West,First Class,194724
CA-2018-129462,2018-06-16,JE-15745,Consumer,South,Second Class,74059
CA-2018-129490,2018-09-26,SJ-20125,Home Office,South,Standard Class,419136
CA-2018-129567,2018-03-17,CL-12565,Consumer,West,Second Class,17456
CA-2018-129581,2018-12-11,KN-16390,Corporate,East,Standard Class,12885
CA-2018-129707,2018-04-25,LH-16750,Consumer,West,Standard Class,8896
CA-2018-129805,2018-12-28,HM-14860,Corporate,West,Standard Class,74
CA-2018-129833,2018-12-09,HF-14995,Consumer,Central,Standard Class,3449
CA-2018-129910,2018-03-30,ME-17320,Home Office,South,Standard Class,5976
CA-2018-130036,2018-08-27,BP-11185,Corporate,East,Same Day,1132560
CA-2018-130043,2018-09-15,BB-11545,Corporate,Central,Standard Class,31872
CA-2018-130106,2018-05-22,VF-21715,Home Office,West,Standard Class,1262
CA-2018-130141,2018-10-22,HA-14905,Consumer,West,Second Class,582304
CA-2018-130148,2018-09-24,NK-18490,Home Office,West,Second Class,3181
CA-2018-130211,2018-10-22,BD-11620,Consumer,Central,Same Day,58207
CA-2018-130309,2018-12-17,GB-14575,Consumer,South,Standard Class,54438
CA-2018-130351,2018-12-05,RB-19570,Consumer,Central,First Class,16472
CA-2018-130386,2018-11-12,NG-18430,Consumer,Central,Standard Class,779160
CA-2018-130505,2018-10-12,NF-18385,Consumer,East,Same Day,673344
CA-2018-130526,2018-11-26,GT-14755,Consumer,Central,First Class,33568
CA-2018-130631,2018-12-29,BS-11755,Consumer,West,Standard Class,7042
CA-2018-130715,2018-09-16,CY-12745,Corporate,West,Standard Class,179
CA-2018-130764,2018-10-27,JO-15145,Corporate,West,First Class,566249
CA-2018-130771,2018-07-29,LA-16780,Corporate,Central,Standard Class,127688
CA-2018-130834,2018-11-03,JM-16195,Consumer,South,Second Class,16272
CA-2018-130841,2018-07-28,MH-17620,Corporate,West,Standard Class,22938
CA-2018-130904,2018-04-11,HM-14980,Consumer,South,Standard Class,22744
CA-2018-130967,2018-03-10,EB-13870,Consumer,East,Standard Class,53982
CA-2018-131016,2018-09-18,DC-12850,Consumer,Central,First Class,56512
CA-2018-131037,2018-08-22,TM-21490,Consumer,West,First Class,210008
CA-2018-131156,2018-04-03,KH-16360,Consumer,East,Standard Class,25472
CA-2018-131212,2018-12-05,AB-10165,Consumer,West,Standard Class,39792
CA-2018-131233,2018-04-14,CS-12355,Consumer,East,Standard Class,253128
CA-2018-131254,2018-11-19,NC-18415,Consumer,Central,First Class,1717550
CA-2018-131282,2018-02-05,CB-12025,Consumer,Central,Second Class,244704
CA-2018-131303,2018-11-28,EP-13915,Consumer,West,Standard Class,6265
CA-2018-131366,2018-11-24,SC-20440,Corporate,East,Standard Class,319532
CA-2018-131492,2018-10-19,HH-15010,Corporate,West,Second Class,28635
CA-2018-131618,2018-06-17,LS-17200,Corporate,Central,First Class,15464
CA-2018-131625,2018-09-01,BN-11515,Consumer,East,Second Class,1149
CA-2018-131632,2018-10-31,AH-10120,Home Office,Central,Standard Class,5248
CA-2018-131653,2018-01-29,RD-19585,Consumer,East,Standard Class,522
CA-2018-131695,2018-06-30,RA-19285,Consumer,East,Standard Class,27080
CA-2018-131807,2018-10-05,GG-14650,Corporate,West,Standard Class,650548
CA-2018-131828,2018-02-11,CS-11845,Corporate,West,Second Class,1051912
CA-2018-131954,2018-01-21,DS-13030,Home Office,West,Standard Class,180293
CA-2018-132122,2018-07-09,JH-15820,Consumer,Central,Standard Class,22892
CA-2018-132178,2018-05-03,DB-12970,Corporate,West,Second Class,83296
CA-2018-132185,2018-11-27,DB-13615,Consumer,South,Standard Class,44460
CA-2018-132199,2018-05-03,BO-11350,Corporate,East,Standard Class,96833
CA-2018-132213,2018-04-25,PN-18775,Home Office,South,First Class,48840
CA-2018-132234,2018-10-16,MY-17380,Corporate,East,First Class,5473
CA-2018-132262,2018-09-21,ML-18265,Consumer,West,First Class,15196
CA-2018-132290,2018-03-10,MD-17350,Consumer,Central,Standard Class,933408
CA-2018-132339,2018-08-19,JB-15400,Corporate,East,Standard Class,38799
CA-2018-132346,2018-11-07,PK-19075,Consumer,East,Standard Class,10094
CA-2018-132353,2018-09-15,DB-13060,Consumer,Central,First Class,323976
CA-2018-132430,2018-10-09,CP-12085,Corporate,East,First Class,45888
CA-2018-132437,2018-09-08,EM-14095,Corporate,East,Second Class,6512
CA-2018-132521,2018-09-23,DW-13540,Consumer,West,Second Class,15828
CA-2018-132584,2018-08-26,HJ-14875,Home Office,Central,First Class,5372
CA-2018-132619,2018-08-31,MS-17770,Consumer,West,Standard Class,19395
CA-2018-132647,2018-02-17,GH-14410,Home Office,East,Standard Class,17821
CA-2018-132682,2018-06-08,TH-21235,Corporate,Central,Second Class,469008
CA-2018-132738,2018-08-04,HM-14860,Corporate,West,First Class,16752
CA-2018-132934,2018-06-20,JE-15475,Consumer,East,Standard Class,66307
CA-2018-132976,2018-10-13,AG-10495,Corporate,East,Standard Class,92020
CA-2018-133004,2018-08-31,AJ-10945,Consumer,Central,Standard Class,63873
CA-2018-133046,2018-07-27,DK-13375,Consumer,West,Second Class,27441
CA-2018-133067,2018-05-04,MY-18295,Corporate,East,Standard Class,11598
CA-2018-133074,2018-09-21,DB-13615,Consumer,West,Standard Class,5586
CA-2018-133095,2018-06-04,EH-14005,Home Office,South,Same Day,11762
CA-2018-133102,2018-08-17,ED-13885,Home Office,Central,Standard Class,143808
CA-2018-133207,2018-11-27,DO-13645,Consumer,West,Standard Class,57568
CA-2018-133235,2018-08-01,LH-16750,Consumer,South,First Class,27196
CA-2018-133249,2018-07-08,SZ-20035,Home Office,West,First Class,1459
CA-2018-133256,2018-06-26,TH-21550,Home Office,Central,First Class,56438
CA-2018-133263,2018-03-31,JE-15610,Corporate,South,Second Class,309861
CA-2018-133333,2018-09-18,BF-11020,Corporate,Central,Standard Class,2272
CA-2018-133431,2018-12-17,LC-17140,Consumer,West,Standard Class,2847
CA-2018-133487,2018-05-06,TS-21655,Consumer,West,Second Class,15294
CA-2018-133501,2018-08-27,DK-12895,Consumer,South,Standard Class,5184
CA-2018-133620,2018-11-13,EM-14065,Consumer,East,Standard Class,1121
CA-2018-133641,2018-05-14,EJ-14155,Consumer,South,Standard Class,4869
CA-2018-133648,2018-06-25,ML-17755,Home Office,West,Standard Class,23752
CA-2018-133718,2018-07-23,TB-21520,Consumer,West,First Class,21024
CA-2018-133823,2018-05-11,LP-17080,Consumer,West,Same Day,33535
CA-2018-133865,2018-05-08,PS-19045,Home Office,West,Standard Class,3359952
CA-2018-133928,2018-06-11,ZC-21910,Consumer,South,Standard Class,4572
CA-2018-134096,2018-09-24,PP-18955,Home Office,South,Standard Class,39953
CA-2018-134152,2018-05-27,RP-19855,Corporate,West,Standard Class,12960
CA-2018-134173,2018-09-16,AB-10060,Home Office,East,Standard Class,20736
CA-2018-134194,2018-12-25,GA-14725,Consumer,Central,Standard Class,123280
CA-2018-134285,2018-12-07,DS-13180,Corporate,Central,Standard Class,19104
CA-2018-134306,2018-07-08,TD-20995,Consumer,East,Standard Class,4508
CA-2018-134404,2018-12-27,DR-12880,Corporate,East,Same Day,177636
CA-2018-134418,2018-09-15,GM-14500,Consumer,West,Standard Class,1242
CA-2018-134439,2018-09-18,TM-21010,Consumer,Central,Second Class,1596
CA-2018-134495,2018-04-01,BF-11020,Corporate,South,Second Class,269400
CA-2018-134565,2018-06-11,TB-21400,Consumer,West,Second Class,53678
